Station,SampleDateTime,MeasurementValue
"MCLEOD LAKE, WEST COMPOSITE",08/30/1995 14:00:00,0.11
"MCLEOD LAKE, WEST COMPOSITE",10/01/1995 13:30:00,0.12
"MCLEOD LAKE, WEST PROFILE",12/17/1985 14:00:00,0.11
"MCLEOD LAKE, WEST PROFILE",12/17/1985 14:04:00,0.11
"MCLEOD LAKE, WEST PROFILE",03/11/1986 14:01:00,0.11
"MCLEOD LAKE, WEST PROFILE",03/11/1986 14:04:00,0.11
"MCLEOD LAKE, WEST PROFILE",01/22/1987 15:01:00,0.11
"MCLEOD LAKE, WEST PROFILE",01/22/1987 15:03:00,0.1
"MCLEOD LAKE, WEST PROFILE",01/22/1987 15:05:00,0.11
"MCLEOD LAKE, WEST PROFILE",01/21/1993 13:01:00,0.11
"MCLEOD LAKE, WEST PROFILE",01/21/1993 13:03:00,0.11
"MCLEOD LAKE, WEST PROFILE",01/21/1993 13:05:00,0.11
"MCLEOD LAKE, WEST PROFILE",02/12/1996 13:52:31,0.17
"MCLEOD LAKE, WEST PROFILE",02/12/1996 13:57:21,0.16
"MCMULLEN LAKE, COMPOSITE",09/28/1983 12:00:00,0.09
"MICHEL RESERVOIR, COMPOSITE",06/14/1983 13:30:00,0.3
"MICHEL RESERVOIR, COMPOSITE",10/05/1983 12:00:00,0.13
"MIDDLE CHAIN LAKE (NEAR PONOKA), COMPOSITE",05/25/2000 14:00:00,0.11
"MIDDLE CHAIN LAKE (NEAR PONOKA), COMPOSITE",06/28/2000 12:30:00,0.15
"MIDDLE CHAIN LAKE (NEAR PONOKA), COMPOSITE",07/25/2000 11:40:00,0.09
"MIDDLE CHAIN LAKE (NEAR PONOKA), COMPOSITE",08/31/2000 11:45:00,0.12
"MIDDLE CHAIN LAKE (NEAR PONOKA), COMPOSITE",10/05/2000 11:30:00,0.13
"MIDDLE CHAIN LAKE (NEAR PONOKA), PROFILE",03/01/2001 12:57:00,0.14
"MILDRED LAKE (L36), PROFILE AT CENTRE",03/08/1988 16:01:00,0.13
"MILK RIVER RIDGE RESERVOIR, COMPOSITE",06/21/1983 14:00:00,0.11
"MILK RIVER RIDGE RESERVOIR, COMPOSITE",09/14/1983 12:00:00,0.1
"MINK LAKE, COMPOSITE",09/29/1983 12:00:00,0.11
"MINK LAKE, COMPOSITE",07/22/2004 12:30:00,0.37
"MINK LAKE, COMPOSITE",08/25/2004 17:45:00,0.32
"MINK LAKE, COMPOSITE",09/27/2004 12:15:00,0.33
"MINNIE LAKE, COMPOSITE",05/21/1985 09:00:00,0.26
"MINNIE LAKE, COMPOSITE",06/18/1985 11:00:00,0.26
"MINNIE LAKE, COMPOSITE",07/17/1985 11:00:00,0.27
"MINNIE LAKE, COMPOSITE",08/13/1985 11:00:00,0.27
"MINNIE LAKE, COMPOSITE",09/10/1985 11:00:00,0.26
"MINNIE LAKE, COMPOSITE",10/16/1985 10:00:00,0.3
"MINNIE LAKE, COMPOSITE",10/31/1985 11:00:00,0.29
"MINNIE LAKE, COMPOSITE",06/03/1986 15:00:00,0.29
"MINNIE LAKE, COMPOSITE",07/03/1986 10:00:00,0.27
"MINNIE LAKE, COMPOSITE",07/31/1986 10:00:00,0.27
"MINNIE LAKE, COMPOSITE",08/26/1986 10:00:00,0.27
"MINNIE LAKE, COMPOSITE",09/25/1986 13:00:00,0.27
"MINNIE LAKE, COMPOSITE",10/28/1986 14:00:00,0.28
"MINNIE LAKE, PROFILE",02/15/1985 16:30:00,0.28
"MINNIE LAKE, PROFILE",02/15/1985 16:44:00,0.28
"MINNIE LAKE, PROFILE",06/18/1985 11:05:00,0.26
"MINNIE LAKE, PROFILE",06/18/1985 11:10:00,0.27
"MINNIE LAKE, PROFILE",06/18/1985 11:15:00,0.27
"MINNIE LAKE, PROFILE",06/18/1985 11:20:00,0.27
"MINNIE LAKE, PROFILE",06/18/1985 11:25:00,0.28
"MINNIE LAKE, PROFILE",07/17/1985 11:10:00,0.27
"MINNIE LAKE, PROFILE",07/17/1985 11:13:00,0.27
"MINNIE LAKE, PROFILE",07/17/1985 11:16:00,0.27
"MINNIE LAKE, PROFILE",07/17/1985 11:19:00,0.28
"MINNIE LAKE, PROFILE",07/17/1985 11:22:00,0.28
"MINNIE LAKE, PROFILE",08/13/1985 11:11:00,0.28
"MINNIE LAKE, PROFILE",08/13/1985 11:14:00,0.28
"MINNIE LAKE, PROFILE",08/13/1985 11:17:00,0.28
"MINNIE LAKE, PROFILE",08/13/1985 11:20:00,0.28
"MINNIE LAKE, PROFILE",09/10/1985 11:14:00,0.27
"MINNIE LAKE, PROFILE",09/10/1985 11:17:00,0.28
"MINNIE LAKE, PROFILE",09/10/1985 11:20:00,0.27
"MINNIE LAKE, PROFILE",09/10/1985 11:23:00,0.27
"MINNIE LAKE, PROFILE",02/25/1986 07:31:00,0.3
"MINNIE LAKE, PROFILE",02/25/1986 07:43:00,0.31
"MINNIE LAKE, PROFILE",02/25/1986 07:49:00,0.3
"MIQUELON LAKE, COMPOSITE",06/13/1991 11:00:00,0.23
"MIQUELON LAKE, COMPOSITE",08/12/1991 12:30:00,0.25
"MIQUELON LAKE, COMPOSITE",08/10/1992 13:30:00,0.25
"MIQUELON LAKE, COMPOSITE",06/06/1994 12:00:00,0.26
"MIQUELON LAKE, COMPOSITE",08/23/1994 11:30:00,0.3
"MIQUELON LAKE, COMPOSITE",05/23/1995 11:30:00,0.27
"MIQUELON LAKE, COMPOSITE",07/18/1995 12:00:00,0.32
"MIQUELON LAKE, COMPOSITE",05/27/1996 10:00:00,0.32
"MIQUELON LAKE, COMPOSITE",07/23/1996 10:20:00,0.29
"MIQUELON LAKE, COMPOSITE",06/24/1997 09:20:00,0.31
"MIQUELON LAKE, COMPOSITE",08/28/1997 10:30:00,0.33
"MIQUELON LAKE, COMPOSITE",08/28/2003 18:45:00,0.27
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",05/25/1973 12:00:00,0.37
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",05/25/1973 12:05:00,0.37
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",05/25/1973 12:10:00,0.36
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",07/27/1973 12:00:00,0.4
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",07/27/1973 12:05:00,0.49
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",09/04/1973 12:00:00,0.3
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",09/04/1973 12:05:00,0.32
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",09/04/1973 12:10:00,0.29
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",10/10/1973 12:00:00,0.42
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",10/10/1973 12:05:00,0.48
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",10/10/1973 12:10:00,0.48
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",11/21/1973 12:00:00,0.3
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",11/21/1973 12:10:00,0.3
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",02/05/1974 12:00:00,0.47
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",02/05/1974 12:05:00,0.48
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",02/05/1974 12:10:00,0.5
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",03/05/1974 12:00:00,0.37
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",03/05/1974 12:05:00,0.45
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",03/05/1974 12:10:00,0.44
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",05/12/1974 12:00:00,0.35
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",05/12/1974 12:05:00,0.34
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",05/12/1974 12:10:00,0.31
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",06/03/1974 12:00:00,0.29
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",06/03/1974 12:05:00,0.25
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",06/03/1974 12:10:00,0.24
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",06/24/1974 12:00:00,0.28
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",06/24/1974 12:05:00,0.28
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",06/24/1974 12:10:00,0.34
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",07/18/1974 12:00:00,0.47
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",07/18/1974 12:05:00,0.42
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",07/18/1974 12:10:00,0.49
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",08/06/1974 12:00:00,0.28
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",08/06/1974 12:05:00,0.28
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",08/06/1974 12:10:00,0.29
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",10/23/1974 12:00:00,0.33
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",10/23/1974 12:05:00,0.33
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",10/23/1974 12:10:00,0.33
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",12/10/1974 12:00:00,0.36
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",12/10/1974 12:05:00,0.38
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",12/10/1974 12:10:00,0.38
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",12/31/1974 12:00:00,0.38
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",12/31/1974 12:05:00,0.42
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",12/31/1974 12:10:00,0.4
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",02/26/1975 12:00:00,0.43
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",02/26/1975 12:05:00,0.41
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",02/26/1975 12:10:00,0.4
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",05/12/1975 12:00:00,0.24
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",05/12/1975 12:05:00,0.24
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",05/12/1975 12:10:00,0.38
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",05/12/1975 12:15:00,0.43
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",06/04/1975 12:00:00,0.51
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",06/04/1975 12:05:00,0.5
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",06/04/1975 12:10:00,0.54
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",06/04/1975 12:15:00,0.5
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",07/02/1975 12:00:00,0.23
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",07/02/1975 12:05:00,0.33
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",07/02/1975 12:10:00,0.35
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",07/02/1975 12:15:00,0.32
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",07/28/1975 12:00:00,0.23
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",07/28/1975 12:05:00,0.23
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",07/28/1975 12:10:00,0.23
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",07/28/1975 12:15:00,0.23
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",08/25/1975 12:00:00,0.31
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",08/25/1975 12:05:00,0.28
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",08/25/1975 12:10:00,0.32
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",08/25/1975 12:15:00,0.3
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",09/22/1975 12:00:00,0.34
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",09/22/1975 12:05:00,0.34
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",09/22/1975 12:10:00,0.38
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",09/22/1975 12:15:00,0.34
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",10/22/1975 12:00:00,0.45
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",10/22/1975 12:05:00,0.46
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",10/22/1975 12:10:00,0.46
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",10/22/1975 12:15:00,0.44
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",01/29/1976 12:00:00,0.48
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",01/29/1976 12:05:00,0.46
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",01/29/1976 12:10:00,0.48
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",03/09/1976 12:00:00,0.37
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",03/09/1976 12:05:00,0.37
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",03/09/1976 12:10:00,0.4
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",04/29/1976 12:00:00,0.22
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",04/29/1976 12:05:00,0.23
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",04/29/1976 12:10:00,0.48
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",04/29/1976 12:15:00,0.44
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",06/08/1976 12:00:00,0.36
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",06/08/1976 12:05:00,0.37
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",06/08/1976 12:10:00,0.35
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",07/06/1976 12:00:00,0.35
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",07/06/1976 12:05:00,0.35
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",07/06/1976 12:10:00,0.35
"MIQUELON LAKE, D.N. GALLUP SITE 1 PROFILE",07/06/1976 12:15:00,0.35
"MIQUELON LAKE, PROFILE",01/23/1992 11:01:00,0.27
"MIQUELON LAKE, PROFILE",01/23/1992 11:03:00,0.27
"MIQUELON LAKE, PROFILE",03/04/1996 15:29:00,0.33
"MIQUELON LAKE, PROFILE",03/04/1996 15:30:00,0.34
"MITCHELL LAKE, COMPOSITE",08/01/1991 17:30:00,0.02
"MITCHELL LAKE, PROFILE",01/16/1992 13:31:00,0.03
"MITCHELL LAKE, PROFILE",01/16/1992 13:33:00,0.03
"MITCHELL LAKE, PROFILE",01/16/1992 13:35:00,0.03
"MITSUE LAKE, COMPOSITE",09/28/1983 12:00:00,0.08
"MONS LAKE (NEAR SMOKY LAKE), PROFILE AT CENTRE",03/15/1989 16:01:00,0.2
"MONS LAKE (NEAR SMOKY LAKE), PROFILE AT CENTRE",03/15/1989 16:03:00,0.2
"MONS LAKE (NEAR SMOKY LAKE), PROFILE AT CENTRE",03/15/1989 16:05:00,0.2
"MONS LAKE (NEAR SMOKY LAKE), PROFILE AT CENTRE",03/10/1994 10:47:00,0.24
"MONS LAKE (NEAR SMOKY LAKE), PROFILE AT CENTRE",03/10/1994 10:54:00,0.23
"MONS LAKE (NEAR SMOKY LAKE), PROFILE AT CENTRE",03/10/1994 10:59:00,0.24
"MONS LAKE, COMPOSITE",06/27/1986 07:00:00,0.18
"MOONSHINE LAKE, COMPOSITE",05/31/1983 12:00:00,0.16
"MOONSHINE LAKE, COMPOSITE",07/26/1983 12:00:00,0.15
"MOONSHINE LAKE, COMPOSITE",02/29/1984 12:00:00,0.18
"MOONSHINE LAKE, COMPOSITE",06/04/1984 12:00:00,0.15
"MOONSHINE LAKE, COMPOSITE",08/08/1984 12:00:00,0.18
"MOONSHINE LAKE, COMPOSITE",08/27/1984 12:00:00,0.16
"MOONSHINE LAKE, COMPOSITE",03/13/1985 10:00:00,0.18
"MOONSHINE LAKE, COMPOSITE",05/28/1985 12:00:00,0.16
"MOONSHINE LAKE, COMPOSITE",07/23/1985 12:00:00,0.16
"MOONSHINE LAKE, COMPOSITE",05/28/1986 12:00:00,0.15
"MOONSHINE LAKE, COMPOSITE",07/23/1986 12:00:00,0.15
"MOONSHINE LAKE, COMPOSITE",09/22/1986 12:00:00,0.18
"MOONSHINE LAKE, COMPOSITE",05/27/1987 12:00:00,0.16
"MOONSHINE LAKE, COMPOSITE",02/02/1988 14:00:00,0.05
"MOONSHINE LAKE, COMPOSITE",06/13/1988 12:00:00,0.18
"MOONSHINE LAKE, COMPOSITE",08/08/1988 12:00:00,0.16
"MOONSHINE LAKE, COMPOSITE",10/14/1988 12:00:00,0.16
"MOONSHINE LAKE, COMPOSITE",05/29/1989 13:30:00,0.17
"MOONSHINE LAKE, COMPOSITE",06/10/1990 12:00:00,0.13
"MOONSHINE LAKE, COMPOSITE",07/22/1990 12:00:00,0.12
"MOONSHINE LAKE, COMPOSITE",06/10/1991 12:00:00,0.13
"MOONSHINE LAKE, COMPOSITE",07/23/1991 12:00:00,0.14
"MOONSHINE LAKE, COMPOSITE",10/22/1991 12:00:00,0.15
"MOONSHINE LAKE, COMPOSITE",05/19/1992 12:00:00,0.13
"MOONSHINE LAKE, COMPOSITE",07/28/1992 12:00:00,0.16
"MOONSHINE LAKE, COMPOSITE",05/25/1993 11:00:00,0.16
"MOONSHINE LAKE, COMPOSITE",07/26/1993 12:00:00,0.15
"MOONSHINE LAKE, COMPOSITE",06/27/1994 12:00:00,0.12
"MOONSHINE LAKE, COMPOSITE",08/22/1994 12:00:00,0.14
"MOONSHINE LAKE, COMPOSITE",06/12/1995 13:00:00,0.13
"MOONSHINE LAKE, COMPOSITE",08/08/1995 13:00:00,0.14
"MOONSHINE LAKE, COMPOSITE",05/12/1996 13:00:00,0.16
"MOONSHINE LAKE, COMPOSITE",07/02/1996 13:40:00,0.14
"MOONSHINE LAKE, COMPOSITE",07/07/1997 12:00:00,0.17
"MOONSHINE LAKE, COMPOSITE",09/22/1997 13:30:00,0.2
"MOONSHINE LAKE, COMPOSITE",05/26/1998 12:00:00,0.16
"MOONSHINE LAKE, COMPOSITE",07/06/1998 12:00:00,0.17
"MOONSHINE LAKE, COMPOSITE",09/21/1998 11:15:00,0.31
"MOONSHINE LAKE, COMPOSITE",06/26/2002 11:00:00,0.13
"MOONSHINE LAKE, COMPOSITE",08/06/2002 11:50:00,0.14
"MOONSHINE LAKE, PROFILE AT CENTRE",03/06/1986 11:01:00,0.17
"MOONSHINE LAKE, PROFILE AT CENTRE",03/06/1986 11:05:00,0.18
"MOONSHINE LAKE, PROFILE AT CENTRE",02/19/1987 13:01:00,0.2
"MOONSHINE LAKE, PROFILE AT CENTRE",02/19/1987 13:03:00,0.2
"MOONSHINE LAKE, PROFILE AT CENTRE",02/02/1988 15:31:00,0.2
"MOONSHINE LAKE, PROFILE AT CENTRE",02/02/1988 15:33:00,0.2
"MOONSHINE LAKE, PROFILE AT CENTRE",02/28/1989 15:01:00,0.19
"MOONSHINE LAKE, PROFILE AT CENTRE",02/28/1989 15:03:00,0.2
"MOONSHINE LAKE, PROFILE AT CENTRE",02/10/1993 08:31:00,0.18
"MOONSHINE LAKE, PROFILE AT CENTRE",02/10/1993 08:32:00,0.18
"MOONSHINE LAKE, PROFILE AT CENTRE",01/30/1996 14:45:00,0.24
"MOONSHINE LAKE, PROFILE AT CENTRE",01/30/1996 14:55:00,0.24
"MOONSHINE LAKE, PROFILE AT CENTRE",03/01/2000 11:00:00,0.21
"MOONSHINE LAKE, PROFILE AT CENTRE",03/01/2000 11:10:00,0.17
"MOORE (CRANE) LAKE, COMPOSITE",10/23/1979 12:00:00,0.21
"MOORE (CRANE) LAKE, COMPOSITE",01/08/1980 12:00:00,0.2
"MOORE (CRANE) LAKE, COMPOSITE",02/04/1980 12:00:00,0.19
"MOORE (CRANE) LAKE, COMPOSITE",03/03/1980 12:00:00,0.18
"MOORE (CRANE) LAKE, COMPOSITE",05/12/1980 12:00:00,0.3
"MOORE (CRANE) LAKE, COMPOSITE",05/26/1980 12:00:00,0.19
"MOORE (CRANE) LAKE, COMPOSITE",06/09/1980 12:00:00,0.18
"MOORE (CRANE) LAKE, COMPOSITE",06/23/1980 12:00:00,0.18
"MOORE (CRANE) LAKE, COMPOSITE",07/07/1980 12:00:00,0.18
"MOORE (CRANE) LAKE, COMPOSITE",07/21/1980 12:00:00,0.14
"MOORE (CRANE) LAKE, COMPOSITE",08/05/1980 12:00:00,0.13
"MOORE (CRANE) LAKE, COMPOSITE",08/18/1980 12:00:00,0.2
"MOORE (CRANE) LAKE, COMPOSITE",07/30/1986 16:00:00,0.18
"MOORE (CRANE) LAKE, COMPOSITE",07/20/1993 14:30:00,0.19
"MOORE (CRANE) LAKE, COMPOSITE",07/23/1997 12:30:00,0.19
"MOORE (CRANE) LAKE, COMPOSITE",09/02/1997 11:00:00,0.2
"MOORE (CRANE) LAKE, COMPOSITE",05/13/1998 10:30:00,0.23
"MOORE (CRANE) LAKE, COMPOSITE",11/03/1998 15:30:00,0.2
"MOORE (CRANE) LAKE, COMPOSITE",07/06/2005 10:30:00,0.21
"MOORE (CRANE) LAKE, COMPOSITE",08/21/2005 08:00:00,0.23
"MOORE (CRANE) LAKE, COMPOSITE",09/18/2005 09:30:00,0.22
"MOORE (CRANE) LAKE, PROFILE",03/13/1979 12:01:00,0.21
"MOORE (CRANE) LAKE, PROFILE",05/13/1998 09:45:00,0.23
"MOORE (CRANE) LAKE, PROFILE",05/13/1998 10:00:00,0.23
"MOORE (CRANE) LAKE, PROFILE",07/15/1999 11:02:00,0.2
"MOORE (CRANE) LAKE, PROFILE",07/15/1999 11:11:00,0.2
"MOORE (CRANE) LAKE, PROFILE",07/15/1999 11:22:00,0.19
"MOORE (CRANE) LAKE, PROFILE",08/18/1999 12:32:00,0.2
"MOORE (CRANE) LAKE, PROFILE",08/18/1999 12:41:00,0.19
"MOORE (CRANE) LAKE, PROFILE",08/18/1999 12:56:00,0.19
"MOOSE LAKE, FRANCHERE BAY PROFILE",06/05/1976 10:00:00,0.21
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",08/16/1973 12:00:00,0.16
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",08/16/1973 12:05:00,0.15
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",08/16/1973 12:10:00,0.14
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",09/27/1973 12:00:00,0.07
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",09/27/1973 12:09:00,0.06
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",09/27/1973 12:17:00,0.05
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",10/31/1973 12:00:00,0.13
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",10/31/1973 12:10:00,0.15
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",10/31/1973 12:18:00,0.19
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",12/07/1973 12:00:00,0.1
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",12/07/1973 12:08:00,0.06
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",12/07/1973 12:14:00,0.1
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",02/21/1974 12:00:00,0.17
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",02/21/1974 12:05:00,0.17
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",02/21/1974 12:10:00,0.17
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",03/27/1974 12:00:00,0.14
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",03/27/1974 12:12:00,0.16
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",03/27/1974 12:17:00,0.13
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",05/22/1974 12:00:00,0.18
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",05/22/1974 12:12:00,0.17
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",05/22/1974 12:20:00,0.18
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",06/17/1974 12:00:00,0.18
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",06/17/1974 12:08:00,0.18
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",06/17/1974 12:16:00,0.18
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",07/10/1974 12:00:00,0.18
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",07/10/1974 12:10:00,0.18
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",07/10/1974 12:18:00,0.21
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",08/02/1974 12:00:00,0.18
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",08/02/1974 12:09:00,0.18
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",08/02/1974 12:16:00,0.15
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",08/21/1974 12:00:00,0.25
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",08/21/1974 12:10:00,0.2
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",08/21/1974 12:17:00,0.18
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",03/18/1986 11:01:00,0.19
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",03/18/1986 11:07:00,0.18
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",03/18/1986 11:10:00,0.19
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",02/03/1987 14:01:00,0.18
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",02/03/1987 14:07:00,0.18
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",02/03/1987 14:12:00,0.18
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",02/11/1988 11:01:00,0.2
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",02/11/1988 11:07:00,0.18
"MOOSE LAKE, PROFILE AT CENTRE OF MAIN BASIN NEAR PARK",02/11/1988 11:11:00,0.2
