Station,SampleDateTime,MeasurementValue
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",12/12/2012 09:30:00,0.14
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",01/15/2013 11:00:00,0.12
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",02/12/2013 09:00:00,0.11
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",03/12/2013 10:40:00,0.14
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",04/09/2013 07:45:00,0.13
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",07/16/2013 07:40:00,0.12
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",08/13/2013 07:40:00,0.12
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",09/19/2013 09:15:00,0.1
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",10/16/2013 10:15:00,0.12
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",11/12/2013 10:50:00,0.15
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",12/11/2013 11:15:00,0.15
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",01/22/2014 10:15:00,0.11
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",02/12/2014 09:30:00,0.11
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",03/19/2014 08:30:00,0.12
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",04/23/2014 09:20:00,0.1
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",04/23/2014 10:00:00,0.11
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",05/13/2014 08:30:00,0.077
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",05/13/2014 09:00:00,0.079
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",06/10/2014 09:45:00,0.092
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",06/10/2014 10:20:00,0.11
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",07/16/2014 10:45:00,0.1
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",07/16/2014 11:30:00,0.1
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",08/13/2014 09:00:00,0.094
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",08/13/2014 09:15:00,0.096
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",09/17/2014 09:10:00,0.11
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",09/17/2014 09:30:00,0.095
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",10/22/2014 10:00:00,0.11
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",10/22/2014 10:30:00,0.12
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",11/19/2014 10:00:00,0.13
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",11/19/2014 10:30:00,0.14
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",12/10/2014 10:00:00,0.12
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",01/14/2015 12:45:00,0.11
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",01/14/2015 13:45:00,0.11
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",02/12/2015 10:00:00,0.11
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",02/12/2015 12:15:00,0.12
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",03/10/2015 14:10:00,0.12
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",03/10/2015 15:15:00,0.11
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",04/15/2015 10:30:00,0.1
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",05/13/2015 10:10:00,0.093
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",05/13/2015 10:30:00,0.1
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",06/17/2015 10:15:00,0.1
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",06/17/2015 10:50:00,0.091
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",07/21/2015 10:10:00,0.095
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",07/21/2015 11:05:00,0.098
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",08/11/2015 09:10:00,0.1
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",08/11/2015 09:40:00,0.11
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",09/22/2015 09:30:00,0.1
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",09/22/2015 10:15:00,0.1
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",10/20/2015 09:30:00,0.092
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",10/20/2015 10:00:00,0.083
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",11/17/2015 10:30:00,0.11
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",11/17/2015 11:00:00,0.12
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",12/08/2015 11:40:00,0.13
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",12/08/2015 12:45:00,0.14
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",01/12/2016 13:00:00,0.13
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",01/12/2016 13:30:00,0.13
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",02/10/2016 12:15:00,0.12
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",02/10/2016 13:15:00,0.12
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",03/15/2016 10:45:00,0.12
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",03/15/2016 11:30:00,0.12
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",04/12/2016 11:00:00,0.1
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",05/13/2016 09:20:00,0.091
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",05/13/2016 09:40:00,0.1
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",06/14/2016 12:20:00,0.11
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",06/14/2016 13:00:00,0.17
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",07/12/2016 10:45:00,0.088
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",07/12/2016 11:40:00,0.091
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",08/16/2016 11:20:00,0.092
"ATHABASCA RIVER, TRANSECT ABOVE THE FIREBAG RIVER",08/16/2016 11:50:00,0.091
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",05/19/2011 07:50:00,0.1
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",06/14/2011 16:30:00,0.09
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",07/18/2011 14:00:00,0.11
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",08/15/2011 14:10:00,0.1
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",09/20/2011 13:30:00,0.14
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",10/17/2011 15:00:00,0.13
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",11/08/2011 15:30:00,0.11
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",12/07/2011 09:45:00,0.16
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",01/11/2012 16:00:00,0.14
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",02/14/2012 14:45:00,0.15
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",03/12/2012 17:15:00,0.12
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",04/10/2012 15:15:00,0.12
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",05/07/2012 13:45:00,0.5
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",06/12/2012 14:00:00,0.11
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",07/10/2012 14:30:00,0.096
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",08/15/2012 09:00:00,0.089
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",09/19/2012 08:45:00,0.11
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",10/15/2012 15:30:00,0.12
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",11/13/2012 16:00:00,0.15
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",12/11/2012 14:45:00,0.16
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",01/17/2013 09:30:00,0.14
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",02/11/2013 14:00:00,0.12
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",03/11/2013 13:15:00,0.15
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",04/08/2013 15:15:00,0.14
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",05/14/2013 14:00:00,0.11
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",05/14/2013 14:15:00,0.11
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",05/14/2013 14:30:00,0.11
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",06/18/2013 16:15:00,0.12
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",07/15/2013 15:10:00,0.11
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",07/15/2013 15:20:00,0.11
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",07/15/2013 15:30:00,0.11
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",08/12/2013 15:40:00,0.12
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",08/12/2013 16:00:00,0.12
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",08/12/2013 16:15:00,0.11
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",09/18/2013 10:10:00,0.096
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",09/18/2013 10:30:00,0.1
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",09/18/2013 10:50:00,0.1
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",10/15/2013 14:00:00,0.13
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",10/15/2013 14:30:00,0.12
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",10/15/2013 15:00:00,0.13
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",11/13/2013 09:20:00,0.16
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",12/18/2013 15:00:00,0.15
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",01/23/2014 09:30:00,0.11
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",02/11/2014 14:15:00,0.13
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",05/12/2014 12:20:00,0.094
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",05/12/2014 12:45:00,0.089
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",05/12/2014 13:00:00,0.092
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",06/11/2014 11:15:00,0.1
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",06/11/2014 11:30:00,0.079
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",06/11/2014 11:45:00,0.087
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",07/16/2014 08:15:00,0.091
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",07/16/2014 08:30:00,0.089
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",07/16/2014 09:00:00,0.092
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",08/12/2014 13:00:00,0.086
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",08/12/2014 13:40:00,0.085
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",08/12/2014 14:00:00,0.085
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",09/16/2014 13:10:00,0.098
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",09/16/2014 13:30:00,0.096
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",09/16/2014 14:00:00,0.096
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",10/21/2014 12:40:00,0.11
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",10/21/2014 13:45:00,0.11
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",10/21/2014 14:00:00,0.11
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",11/18/2014 13:50:00,0.14
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",12/09/2014 15:35:00,0.12
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",01/13/2015 14:00:00,0.12
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",02/09/2015 15:00:00,0.12
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",03/09/2015 14:20:00,0.12
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",05/11/2015 15:00:00,0.093
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",06/18/2015 16:00:00,0.073
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",07/20/2015 14:00:00,0.091
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",08/10/2015 13:45:00,0.096
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",09/24/2015 07:00:00,0.11
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",10/19/2015 12:30:00,0.11
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",11/18/2015 10:45:00,0.12
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",12/07/2015 15:20:00,0.14
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",01/11/2016 14:00:00,0.12
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",02/11/2016 14:45:00,0.12
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",03/14/2016 17:15:00,0.11
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",05/11/2016 18:15:00,0.097
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",06/15/2016 09:30:00,0.085
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",07/13/2016 08:50:00,0.13
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",08/16/2016 15:00:00,0.11
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",04/15/2024 12:50:00,0.089
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",05/28/2024 10:15:00,0.083
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",06/18/2024 09:15:00,0.1
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",07/23/2024 06:30:00,0.079
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",08/07/2024 10:30:00,0.078
"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",09/10/2024 10:00:00,0.093
"ATIMOSWE CREEK, AT WSC GAUGE 6 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",08/25/2022 11:25:00,0.22
"ATIMOSWE CREEK, AT WSC GAUGE 6 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",09/28/2022 11:10:00,0.24
"ATIMOSWE CREEK, AT WSC GAUGE 6 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",04/27/2023 11:50:00,0.15
"ATIMOSWE CREEK, AT WSC GAUGE 6 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",05/11/2023 09:45:00,0.19
"ATIMOSWE CREEK, AT WSC GAUGE 6 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",05/25/2023 11:45:00,0.24
"ATIMOSWE CREEK, AT WSC GAUGE 6 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",06/19/2023 12:15:00,0.21
"ATIMOSWE CREEK, AT WSC GAUGE 6 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",08/15/2023 11:45:00,0.24
"ATIMOSWE CREEK, AT WSC GAUGE 6 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",09/21/2023 12:00:00,0.24
"ATIMOSWE CREEK, AT WSC GAUGE 6 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",10/19/2023 12:00:00,0.24
"ATIMOSWE CREEK, AT WSC GAUGE 6 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",04/08/2024 11:35:00,0.13
"ATIMOSWE CREEK, AT WSC GAUGE 6 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",04/15/2024 12:00:00,0.12
"ATIMOSWE CREEK, AT WSC GAUGE 6 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",05/08/2024 12:20:00,0.16
"ATIMOSWE CREEK, AT WSC GAUGE 6 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",05/23/2024 12:00:00,0.18
"ATIMOSWE CREEK, AT WSC GAUGE 6 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",06/24/2024 11:55:00,0.23
"ATIMOSWE CREEK, AT WSC GAUGE 6 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",07/18/2024 11:50:00,0.28
"ATIMOSWE CREEK, AT WSC GAUGE 6 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",08/13/2024 12:20:00,0.25
"ATIMOSWE CREEK, AT WSC GAUGE 6 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",09/11/2024 11:45:00,0.24
"ATIMOSWE CREEK, AT WSC GAUGE 6 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",10/16/2024 12:10:00,0.22
"BAPTISTE RIVER, AT AEP GAUGE 1.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",10/05/2011 16:00:00,0.1
"BAPTISTE RIVER, AT AEP GAUGE 1.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",05/24/2012 13:15:00,0.096
"BAPTISTE RIVER, AT AEP GAUGE 1.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",07/05/2012 16:50:00,0.086
"BAPTISTE RIVER, AT AEP GAUGE 1.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",10/12/2012 10:15:00,0.1
"BAPTISTE RIVER, AT AEP GAUGE 1.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",05/21/2015 12:15:00,0.1
"BAPTISTE RIVER, AT AEP GAUGE 1.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",06/18/2015 12:00:00,0.086
"BAPTISTE RIVER, AT AEP GAUGE 1.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",07/23/2015 10:15:00,0.085
"BAPTISTE RIVER, AT AEP GAUGE 1.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",09/01/2015 11:50:00,0.095
"BAPTISTE RIVER, AT AEP GAUGE 1.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",09/17/2015 11:15:00,0.078
"BAPTISTE RIVER, AT AEP GAUGE 1.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",10/15/2015 10:40:00,0.085
"BAPTISTE RIVER, AT AEP GAUGE 1.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",11/16/2015 14:00:00,0.092
"BAPTISTE RIVER, AT AEP GAUGE 1.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",01/19/2016 13:30:00,0.1
"BAPTISTE RIVER, AT AEP GAUGE 1.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",03/08/2016 13:40:00,0.087
"BAPTISTE RIVER, AT AEP GAUGE 1.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",08/17/2022 11:50:00,0.21
"BAPTISTE RIVER, AT AEP GAUGE 1.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",09/20/2022 12:00:00,0.09
"BAPTISTE RIVER, AT AEP GAUGE 1.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",10/19/2022 12:00:00,0.1
"BAPTISTE RIVER, AT AEP GAUGE 1.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",11/16/2022 12:50:00,0.091
"BAPTISTE RIVER, AT AEP GAUGE 1.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",12/14/2022 12:30:00,0.084
"BAPTISTE RIVER, AT AEP GAUGE 1.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",01/24/2023 13:30:00,0.11
"BAPTISTE RIVER, AT AEP GAUGE 1.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",02/27/2023 14:30:00,0.094
"BAPTISTE RIVER, AT AEP GAUGE 1.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",04/12/2023 11:15:00,0.072
"BAPTISTE RIVER, AT AEP GAUGE 1.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",05/17/2023 13:10:00,0.087
